animal_id,tissue,stim,conc_µg_ml,ifng_pg_ml,dose_µg,stim_id,adjusted_ifng,log_adj_ifng
a|1,sp,CMP1,1.0,9990.897,0,CMP1|1.0,9927.346000000001,3.996833158705554
a|1,sp,CMP2,10.0,68904.27236429999,0,CMP2|10.0,68840.72136429998,4.837845412540088
a|1,sp,CMP2,1.0,53689.00591380001,0,CMP2|1.0,53625.45491380001,4.72937098940192
a|1,sp,CMP2,0.1,25963.2764041,0,CMP2|0.1,25899.7254041,4.413295159597997
a|1,sp,CMP1,0.1,4010.614000000001,0,CMP1|0.1,3947.063000000001,3.5962740583271104
a|2,sp,CMP1,1.0,7096.906,0,CMP1|1.0,7055.5,3.848527796197598
a|2,sp,CMP1,0.1,2587.772,0,CMP1|0.1,2546.366,3.405920826794629
a|2,sp,CMP2,10.0,79684.91269730001,0,CMP2|10.0,79643.5066973,4.901150373728038
a|2,sp,CMP2,1.0,81731.34907020001,0,CMP2|1.0,81689.94307020001,4.91216859339949
a|2,sp,CMP1,10.0,10948.488,0,CMP1|10.0,10907.081999999999,4.037708578195924
b|7,ln,CMP1,0.1,594.4114675659999,2,CMP1|0.1,566.4465691208,2.7531589506859557
b|7,ln,CMP2,10.0,51059.3329679,2,CMP2|10.0,51031.3680694548,4.707837211229566
b|7,ln,CMP2,1.0,22469.5047239,2,CMP2|1.0,22441.5398254548,4.3510526527068905
b|7,ln,CMP2,0.1,5221.18027592,2,CMP2|0.1,5193.2153774748,3.7154363344011756
b|8,ln,CMP1,1.0,2341.04200239,2,CMP1|1.0,2305.2196724879,3.362712317145864
b|8,ln,CMP1,0.1,888.684232265,2,CMP1|0.1,852.8619023629,2.9308787147582
b|8,ln,CMP2,10.0,19914.1693809,2,CMP2|10.0,19878.347050997898,4.298380268568532
b|8,ln,CMP2,1.0,5946.4840135,2,CMP2|1.0,5910.6616835979,3.7716361017695483
b|7,ln,CMP1,1.0,1929.06997925,2,CMP1|1.0,1901.1050808047999,3.2790061225216363
b|8,ln,CMP1,10.0,3894.82555914,2,CMP1|10.0,3859.0032292379,3.5864751419918717
b|1,ln,CMP1,10.0,3625.22428381,2,CMP1|10.0,3612.9166790036,3.557857945994754
b|6,ln,CMP2,0.1,224.905825203,2,CMP2|0.1,195.3396120537,2.290790320870705
